subject,task,window_id,acc_x_minimum,acc_x_maximum,acc_x_mean,acc_x_std_dev,acc_x_skewness,acc_x_kurtosis,acc_x_dominant_freq,acc_x_dominant_amplitude,acc_y_minimum,acc_y_maximum,acc_y_mean,acc_y_std_dev,acc_y_skewness,acc_y_kurtosis,acc_y_dominant_freq,acc_y_dominant_amplitude,acc_z_minimum,acc_z_maximum,acc_z_mean,acc_z_std_dev,acc_z_skewness,acc_z_kurtosis,acc_z_dominant_freq,acc_z_dominant_amplitude,gyr_x_minimum,gyr_x_maximum,gyr_x_mean,gyr_x_std_dev,gyr_x_skewness,gyr_x_kurtosis,gyr_x_dominant_freq,gyr_x_dominant_amplitude,gyr_y_minimum,gyr_y_maximum,gyr_y_mean,gyr_y_std_dev,gyr_y_skewness,gyr_y_kurtosis,gyr_y_dominant_freq,gyr_y_dominant_amplitude,gyr_z_minimum,gyr_z_maximum,gyr_z_mean,gyr_z_std_dev,gyr_z_skewness,gyr_z_kurtosis,gyr_z_dominant_freq,gyr_z_dominant_amplitude,class
S7,task_2,6,8.951236,9.087752,9.02184546125,0.021930596799186703,-0.17428774188851132,-0.16650090038940446,0.5,5.193882359994305,0.231119,0.335752,0.2768180425,0.01811056524609858,0.199988036857825,-0.4209582401563443,3.0,2.8149014877868135,-3.695216,-3.502117,-3.5925629875,0.03591991041135604,-0.3862823614629441,-0.44898207577403326,0.5,13.254374422567595,-0.013953,0.023267,-0.0009719724999999999,0.005553929518525037,0.7811637079210562,2.1540599174819537,4.5,1.4850123324217541,-0.012104,0.020828,0.0037271925,0.006188273158801553,0.07554546060718643,-0.4199899122590889,1.5,2.040085381559877,-0.008903,0.005459,-0.0019329787500000002,0.0024165125497912147,0.024609186126133692,-0.10076228566366208,6.0,0.4419576419401255,1
S7,task_3,1,7.199878,9.553883,8.43516019125,0.751262328645269,-0.2883303303670982,-1.6586500815192184,0.5,397.8219230442671,0.123194,0.756227,0.39340834375,0.11374860543255283,0.19903838878857538,-0.6704823874911647,0.5,47.58912577985289,-6.430627,-2.723886,-4.5793127049999995,1.2943061622018361,-0.1454683385808101,-1.6725464617956438,0.5,704.4474024906106,-0.126034,0.094026,0.0014049049999999997,0.029423500988852005,-0.2824122615665232,2.9346267534035926,1.5,6.305160433504874,-0.279169,0.537645,0.009783364999999988,0.15178312121095439,1.2833594646442625,2.7117575364552495,0.5,61.78634666156483,-0.077586,0.078878,-0.00376204125,0.025728719359444385,0.15206948271810866,1.4596181925507965,0.5,6.623713236851433,0
S7,task_3,2,7.199878,9.7136,9.04203550625,0.5837931742465992,-1.9573032677905682,2.6964675341528936,0.5,193.2096567862366,0.060474,0.756227,0.333720905,0.1119048317259513,0.7483741962504719,0.49062348989428317,0.5,32.48554319816549,-6.430627,-2.220632,-3.3151650712499996,1.1058974580766785,-1.5697874242609855,1.6103891041686929,0.5,416.36575805251414,-0.126034,0.150593,0.002655636250000001,0.039204144482776766,0.9574873595034684,3.1176577142624495,4.0,9.54543983711703,-0.374422,0.537645,0.03618338874999999,0.1497668501998277,0.8449909213189609,2.5361521582082744,1.0,54.80122839032392,-0.099662,0.078878,-0.0026246937500000013,0.026377349610507896,-0.6402627918954175,3.49679134672271,1.0,6.615117211539685,0
S7,task_3,3,8.490644,9.7136,9.09260671,0.30119658603977556,-0.04098558560230659,-1.5218245610629455,0.5,149.42390199421146,-1.040935,0.97148,0.22870304624999999,0.3755487132892371,-2.0157435771177488,3.2409253354277148,0.5,105.52797205678947,-4.403393,-2.220632,-3.2949075062500004,0.7549201038257591,0.05594724690380123,-1.6281697114345566,0.5,403.1612812466308,-0.069625,0.238651,0.0155205375,0.0577820870809985,2.0232944041271197,3.9751823215944553,2.5,18.025754891149163,-0.374422,0.191701,0.009621973750000002,0.0966403454789099,-1.3264573079810615,3.4274972621719373,0.5,37.64193645144293,-0.099662,0.183525,0.007870723749999997,0.040775166277219964,1.2881597857719136,4.242923549952721,0.5,13.598089550897193,0
S7,task_3,4,8.490644,9.390273,9.033224256250001,0.21505655247743696,-0.45467891150760076,-1.3009404892246352,0.5,93.27510596094152,-1.275647,1.057102,-0.08454959750000005,0.6952242767199664,-0.2640128877917572,-1.6623010242160055,0.5,338.1488744763274,-4.403393,-2.740651,-3.4605251725,0.5367933425787458,-0.414289426219556,-1.5907741449508255,0.5,251.20846386067373,-0.23575,0.238651,-0.007374472499999998,0.07356262792771709,0.20316534568892802,3.490816741985987,0.5,21.560429576478764,-0.05568,0.191701,0.02205749,0.0441457606179223,2.0909349212591373,4.260343415766729,1.0,13.142535261320088,-0.214501,0.183525,-0.0019213737500000016,0.058628178790143745,-0.665613776102666,2.917696900436531,0.5,20.875348426228477,0
S7,task_3,5,8.912766,9.476344,9.19067285375,0.07956298997289732,0.11779535549154699,1.0473046476138839,0.5,16.98902283192361,-1.275647,1.913321,0.4006603862499999,0.9801167086786537,-0.2574371397171917,-1.2781631487763208,0.5,403.0866262262247,-3.333867,-2.342179,-2.9631379912499995,0.1635925320117064,0.9989948876452025,1.608312823777104,0.5,53.41236423872979,-0.250684,0.137086,-0.030606521249999998,0.07406513087578424,-1.0898170424383684,1.1838801699059616,2.5,18.945190397062714,-0.075279,0.190789,0.0032762425,0.031887396855594746,2.3118866309191537,8.89681145107792,1.5,7.344354953810999,-0.214501,0.04829,-0.025413471249999996,0.05210563307085112,-1.5692879581510075,1.737763532295343,1.0,18.584405372702967,0
S7,task_3,6,8.740773,9.476344,9.1464594825,0.09113817703462525,-0.18526490222643166,3.5586418917719786,0.5,26.893216915583068,-0.301024,2.057022,0.8706073649999999,0.6892578360884875,0.019206886791032357,-1.6365886349818146,0.5,349.6715186577023,-3.484454,-2.342179,-3.06968099,0.23876885122693434,0.47272606080089963,-0.24122962591479702,0.5,117.70842862048082,-0.250684,0.219519,0.0032148375000000005,0.08533198530595719,0.04541042377251686,1.2542912202717247,1.5,24.961142360504162,-0.075279,0.190789,-6.12437499999996e-05,0.0298898531152603,2.840931875507929,13.283119979003875,1.5,5.147217258194776,-0.175462,0.173272,0.0026137725,0.05629455543681151,0.5481266314280984,2.4017439272144205,0.5,19.00885751197207,0
S7,task_4,1,6.700816,12.282409,9.086610156249998,0.366320188510208,1.0649394536111612,27.941502407507453,27.0,56.40642565657803,-1.235082,1.559906,0.19456559749999996,0.2001757074055328,-0.5175240448934014,19.570523467244136,21.5,27.810868538635997,-4.424649,-1.962269,-3.42786553125,0.2090283127217077,0.37444705703925396,12.613420636337256,7.5,30.215553166774914,-0.220103,0.19019,0.004460175,0.049113280221207735,-0.14826247530228737,3.513592894459163,4.5,7.7210789844443015,-0.11741,0.150948,0.006568429999999998,0.025251737939349837,0.054645170367405474,5.7229289084384405,1.5,3.7226536582519474,-0.147965,0.148923,-0.004502845,0.02416747735451458,-0.13427083716503746,10.211273963287521,8.0,3.511190038482606,1
S7,task_4,2,8.110285,10.383607,9.116504317499999,0.19479416327558868,-0.012109430144099542,9.468112903756795,21.0,24.019391329303737,-1.372945,2.422712,0.27543999125,0.6006449380314764,1.0726098830314346,3.331641382718944,2.5,164.8014463008966,-4.424649,-2.318978,-3.3145653725,0.25392196349563034,-0.0652852304677052,3.866192606206684,5.0,51.63030905853824,-1.008632,1.027622,0.0020454962499999963,0.31220071559866736,-0.45200342808426136,3.5968460823909183,2.5,96.01700815502413,-0.160213,0.179112,0.00861687375,0.04925425069849618,0.09044437521384659,2.278755265945388,3.5,10.128185723617465,-0.411332,0.289592,-0.006475808750000002,0.08869935287241207,-0.6922272061639732,6.54967885898683,5.5,17.56353051625338,1
S7,task_4,3,7.693252,10.385703,9.13787427125,0.2673089918637235,-0.08285127026803356,4.285663175538444,16.0,32.63287660295473,-1.372945,2.422712,0.2915148775,0.6020888703982661,0.9906066547487187,3.161869566623441,2.5,167.0372891554401,-4.131858,-2.318978,-3.25288689125,0.26684563259098776,0.1687187771178237,0.699150969322035,1.0,66.86249423346003,-1.008632,1.027622,0.0007154049999999962,0.31208712537661015,-0.4394009963018551,3.598798122787332,2.5,90.49031170403217,-0.488784,0.310592,0.0034624,0.09899119586588244,-0.9799038979797535,4.419016569902296,3.0,31.059250745111473,-0.411332,0.289592,-0.005029393750000002,0.09086965017015423,-0.6521166571168666,5.766756216139839,5.0,17.79806762195665,1
S7,task_4,4,7.693252,10.385703,9.14459361125,0.2585752251863133,0.03027785631195711,4.841500607576992,19.0,31.847702067300872,-0.509989,0.854573,0.25541630375,0.15429833439572183,-0.24662065787180903,3.032964926961194,23.5,22.997282600711074,-3.900589,-2.724933,-3.264471885,0.21743593478640846,0.08098835955762088,-0.28029576572096415,1.0,75.11660454698081,-0.24611,0.245333,-0.0034428875,0.06621149799791079,0.4330335319117848,1.9001342638184102,8.0,11.752367688855825,-0.488784,0.310592,0.0016332362499999987,0.09540322805175638,-1.082120669160886,5.354568096472812,3.0,25.763662548621127,-0.090685,0.148939,-0.00108137375,0.03309476807890578,0.365926167138379,1.4885140974685882,2.5,6.532480840626553,1
S7,task_4,5,8.488698,9.666149,9.109584401249998,0.1337864225668575,0.8396455897524836,3.9661062758675723,0.5,24.06150348756929,-0.509989,0.854573,0.24602744875,0.12322203593541974,-0.3589013143330033,8.583174406932857,22.5,15.26846799204556,-3.651507,-2.816543,-3.3612508712499998,0.16144925780031374,0.9372457556583411,0.18911663849819504,0.5,65.8719685898813,-0.24611,0.245333,-0.0049684887500000005,0.056082705132686615,0.6621845733887448,5.475175917793877,3.0,10.43163762129906,-0.18014,0.153679,0.00035367625,0.040571098391760804,0.27100777020306066,3.8288177368007137,2.5,6.5947114781737515,-0.090685,0.072049,-0.00042064000000000007,0.02239803758832233,-0.46142363040542106,3.321198015945199,3.0,4.08462421794736,1
S7,task_4,6,8.897348,9.329649,9.050602733749999,0.0441609216856698,1.57941763471815,7.484925877140702,0.5,10.071928190904869,-0.00464,0.490231,0.24231909375000002,0.03180155616125508,-1.0006455674043382,14.947949774157507,2.5,3.848509545365772,-3.637885,-3.178341,-3.51884165625,0.07203337733851639,1.329404911127528,2.552360048453272,0.5,26.874350781255888,-0.038792,0.098929,-0.00039762499999999987,0.009480335988870594,3.9235132869384532,40.18272519788208,4.0,2.068969313961733,-0.060267,0.036668,0.0008274887499999999,0.01227228637591111,-1.657191110935866,5.032046523861682,1.5,3.065748458802937,-0.029706,0.021462,-0.0013670024999999997,0.005059039817988563,0.5951212572226365,4.6526334577159165,2.5,1.0861728123536052,1
S8,task_1,1,8.590636,9.164542,8.85549021625,0.051133254582824944,0.12595183102041604,8.769574303890794,20.5,6.650211509870775,-0.386646,0.041913,-0.208489245,0.047004286361218964,0.5193486679657947,5.10429805519505,12.5,6.166313123343895,-4.251309,-3.695365,-3.9945988212500003,0.05454333102693948,0.361657359593371,6.188797108199102,0.5,11.632536046802368,-0.069322,0.122208,-0.0011962874999999998,0.019376758328274207,1.8759539346889529,11.442349191879968,5.0,3.3936674315068434,-0.081005,0.067694,0.00445638125,0.013692292865820481,-0.838571443600221,8.600750482445196,2.0,2.1111768156267448,-0.05064,0.028507,-0.001100485,0.008792542409324791,-1.2286784635886268,7.788699653995836,5.0,1.4952950562875822,0
S8,task_1,2,8.78583,8.931776,8.86631176875,0.02335731914149772,-0.08539349118433917,-0.039235507812485526,27.0,3.908074392112803,-0.294587,-0.137265,-0.216492185,0.024746487255230286,0.10062756766417907,-0.1783065948350493,13.0,3.0721454413388756,-4.04429,-3.874094,-3.9706059612499995,0.02672209922217468,0.07914060422054803,0.21554756663613084,0.5,6.193737180647133,-0.023326,0.01767,-0.0019571049999999998,0.007325477234042503,0.056038197025200374,-0.24212718106094488,12.0,1.3689421799564185,-0.02388,0.026289,0.0045437475,0.006551608487519973,-0.5108407244860529,1.174690992324848,12.0,0.9411895647973791,-0.012089,0.009377,-0.00114238875,0.0035910496087666957,-0.21642855514557302,-0.19185174423816154,6.0,0.6686043174847349,0
S8,task_1,3,8.78583,8.948841,8.87744954875,0.02595654481118635,-0.10942572307762016,0.1172347399902276,0.5,4.814608551415539,-0.294587,-0.152084,-0.2219082975,0.02349195349926212,-0.022411066865445386,-0.1956834627598134,29.5,3.6701702026930594,-4.04429,-3.833079,-3.9453789299999995,0.035873898991886845,0.17092881479800465,-0.01509943345428244,0.5,10.892203839074101,-0.023326,0.01767,-0.0015543974999999999,0.006897314337261551,0.0914536869614306,-0.16847548827258807,6.0,1.4045319042173414,-0.02388,0.023695,0.004745977499999999,0.006877662655618822,-0.3286831916729864,0.9787185865952344,11.5,1.3595841908393067,-0.011033,0.006542,-0.0013847900000000001,0.003257885616224118,-0.25668998801946985,-0.39265367961239184,6.0,0.5772615518030406,0
S8,task_1,4,8.811876,8.952583,8.88180099625,0.024035826762121945,0.03399293717300593,0.05464930590885331,26.0,4.280052294455294,-0.291893,-0.155676,-0.22619706625,0.02143809825880927,0.007542019910005066,-0.04759643387761203,26.0,3.412380580650196,-4.009113,-3.833079,-3.9345914262500004,0.02864726917429584,0.45489915221893845,0.29697703071517756,0.5,7.0803757460570695,-0.015936,0.014545,-0.0009136137500000001,0.005786572348079728,0.08624093772881165,-0.3414892424606255,5.5,1.2799971866851463,-0.019208,0.023695,0.0044175325,0.006453798606552869,-0.2930967191745425,1.2493710972883871,11.0,1.0922443022298023,-0.011102,0.006847,-0.0017355375,0.0030228038554616387,-0.18381201492545432,-0.4049816245449236,5.5,0.5931539521426804,0
S8,task_1,5,8.811876,8.952583,8.8786635325,0.021933248736939217,-0.06482008121065527,0.28772072245155256,25.5,3.440534344192943,-0.285905,-0.171394,-0.23070812250000003,0.02041954222087248,-0.028213687133341256,-0.17523386323812185,25.5,3.7533470859006224,-4.009113,-3.865562,-3.94093429,0.02373208587731807,0.16432487044741237,-0.0930132680476885,1.0,5.617631565495545,-0.014539,0.013055,-0.0006391250000000002,0.005342278659137409,-0.046702372718234804,-0.5278962728158723,5.5,1.1902994319756788,-0.019208,0.023528,0.0045999175,0.005128242763919601,-0.8273606317959122,2.7666100300474143,31.0,0.7407679917429218,-0.011102,0.006847,-0.0019196475000000002,0.0028369982535672716,-0.18854351896037752,-0.18403239829136675,5.5,0.48315414203743506,0
S8,task_1,6,8.81457,8.967103,8.893703703749999,0.026134536350794258,0.08568933985206788,-0.26889055320184774,0.5,7.373930713389795,-0.323328,-0.171394,-0.23798654374999997,0.022443937306499632,-0.3334969719518158,0.4598811721725209,26.0,4.016884251952473,-3.991001,-3.78937,-3.9076816799999996,0.03944439015617556,0.3673480972007316,-0.6064179685490672,0.5,17.160563302166604,-0.015821,0.01982,-0.000208455,0.00594324692259837,0.18659498783968984,-0.01768626704251508,5.0,1.6153729122535019,-0.020388,0.021451,0.005036985000000001,0.0056091939331578645,-0.529892450360265,1.8763878188062773,0.5,0.812659165614557,-0.010744,0.006584,-0.00188156625,0.003045737903302078,-0.08867862789576962,-0.1385744233425914,5.0,0.563818200460946,0
S8,task_2,1,8.845406,9.001082,8.92157629,0.02813699849994486,0.1823959551924955,-0.42989866132501,0.5,8.028476398451598,-0.324076,-0.183518,-0.25496161875,0.022169873273789782,0.10487953289932178,0.09345291745265483,25.0,4.345681059780597,-3.936813,-3.725453,-3.8409708475000004,0.04319461558373617,0.3256450280431738,-0.7019606049262035,0.5,17.365120191971087,-0.018851,0.019033,-0.0002924887499999999,0.006672654220388873,-0.008084665275246676,-0.4448571507821182,10.0,1.2044398629286686,-0.018145,0.024471,0.004696937500000001,0.007185671623696267,-0.16358571847698847,0.2161541114638128,2.0,1.929257147807207,-0.011164,0.008232,-0.0019683675,0.003037946103446167,-0.14943496875571524,-0.11853764085110319,5.5,0.40153718598064514,1
S8,task_2,2,8.825797,9.032517,8.9236580725,0.02801193609668463,0.15244888439071783,0.32629051869956704,0.5,4.66114609674526,-0.32198,-0.191602,-0.25632321125,0.023476386886169757,0.1989695063828823,-0.27176553810426896,24.5,4.2569298193793,-3.945346,-3.725453,-3.8356041337500004,0.03773086989672197,0.23335548243678958,-0.2902887264631415,0.5,10.252658272332948,-0.018851,0.019033,-0.00056223625,0.006027701234545052,-0.015135110815545532,-0.01170452416722334,6.0,1.2004397544769774,-0.018145,0.02242,0.00425226,0.0069723275600691624,-0.08334192559915589,-0.008947609829015768,1.5,1.809869963898961,-0.012979,0.008232,-0.0019572887499999998,0.00311139265367993,-0.04161924848569067,-0.03364215067055598,6.0,0.40047794414103194,1
S8,task_2,3,8.825797,9.032517,8.91823711125,0.026935970854860113,0.08346334197153116,0.6519089074774191,29.0,5.138365468581851,-0.323028,-0.191602,-0.26007742500000003,0.023455898090925343,0.19799017270634023,-0.1965920281855813,24.0,6.3226461887487035,-3.94819,-3.737129,-3.8483785850000003,0.03309701897675642,0.2099008375861041,0.01932084783770227,1.0,8.532503072376905,-0.01693,0.016015,-0.0005415475,0.005615711010437036,0.1820946563746717,0.10671464369965866,6.0,0.9530071028156644,-0.017511,0.021144,0.0035835574999999995,0.006489884948455846,-0.15932929478943153,0.05221793155030774,2.0,1.4025870933976345,-0.012979,0.006436,-0.001990785,0.0030864910045673224,0.019288653525924987,-0.13361344026160227,24.0,0.49702339709135884,1
S8,task_2,4,8.847801,8.991352,8.9229375325,0.025342150643225685,-0.15584130232103785,-0.012986681097775676,0.5,4.86766457965603,-0.330812,-0.20657,-0.2608938,0.021727525449012828,-0.19667762056748536,-0.1727463883764031,24.0,3.382447850518947,-3.94819,-3.748206,-3.8371571525,0.03440939289371789,-0.33611595650309856,-0.5155058291405532,0.5,11.214072302702508,-0.01693,0.016015,-0.0008378099999999999,0.006308719150421898,0.18567625168912824,-0.26817150036107007,6.5,1.6113264066740853,-0.017511,0.019115,0.00489814375,0.005939713103179811,-0.5960498150771957,0.7929279490969239,9.5,0.9382893685527689,-0.01003,0.005782,-0.0019403900000000002,0.0030074371344884334,0.026041910284492167,-0.40120770089133906,28.5,0.4919802885526543,1
S8,task_2,5,8.845556,9.018446,8.92570639625,0.025035033782815946,0.11817621736331611,0.37411290018746923,0.5,5.376134532257715,-0.330812,-0.202379,-0.25885557625000005,0.02197712238816051,-0.261595848117639,-0.0008098396146567488,29.5,3.3270196967294448,-3.923341,-3.748206,-3.830353235,0.030000169013145152,-0.2516870424672393,-0.27051137007941906,0.5,11.780665196217353,-0.0241,0.015675,-0.0008472449999999999,0.005871843818169469,-0.09140614946979066,0.4553977690571127,6.5,1.0502339704822337,-0.02903,0.019115,0.0041243287500000005,0.005679721497632911,-0.9639345983817169,3.462769092927796,0.5,0.9951748065312827,-0.011645,0.007347,-0.00199884125,0.0028161226808412375,0.09331239131285274,0.10523824779433033,5.0,0.32479460373888175,1
S8,task_2,6,8.845556,9.018446,8.92363639375,0.024164483095675975,0.13495586090531944,0.5066382851564524,0.5,4.12319641191716,-0.323178,-0.180824,-0.25467495749999997,0.02193322527914428,-0.16219101185805937,0.19278079656725478,25.0,2.8702663229530776,-3.923341,-3.731141,-3.83614263375,0.02971659017055306,0.11482438750324415,0.021254001400687006,0.5,8.740644481053552,-0.0241,0.016742,-0.000960595,0.005269610613079016,-0.10833986448697651,1.1803524688252374,12.0,0.6799096228975107,-0.02903,0.019833,0.0033024624999999997,0.0058963501883448,-0.6698904947509106,2.442777631530551,0.5,1.3912806138620464,-0.011645,0.009463,-0.0018809575000000001,0.00278837716390623,0.20570002102537543,0.5117331916726537,14.5,0.38386979214271794,1
S8,task_3,1,8.82879,9.013057,8.9234421525,0.034022723563660255,-0.19799604353887693,-0.16596269646509976,0.5,11.769844084832739,-0.309706,-0.182171,-0.2480553675,0.02208438282468957,0.06988207714040558,-0.20344353848520313,0.5,4.52945621536235,-3.982618,-3.69806,-3.8354795225000005,0.06344843693834777,-0.39248987451267103,-0.37945199477918656,0.5,26.666588597663942,-0.021525,0.017186,-0.0012487425,0.005825849476788234,-0.21096034984378825,0.5076170815493817,9.0,0.9304622286426276,-0.018504,0.027167,0.00465860625,0.00799387470512335,0.5829819487252392,0.5206252797876201,1.0,2.4627208648432592,-0.011248,0.007477,-0.00204368125,0.00285849022512732,0.04901055259813632,0.03980752984670932,5.0,0.5344307819403922,0
S8,task_3,2,8.854088,8.993747,8.92320358875,0.022035221273897464,0.10139580130520164,-0.018236049707377244,0.5,4.750454264376228,-0.3127,-0.185464,-0.24331750999999996,0.02023496284719594,-0.12553390224742234,-0.14194347486002012,25.5,3.5954261571177333,-3.913761,-3.763773,-3.836427615,0.029968317758330632,-0.06855908436406935,-0.5962522864691389,0.5,10.500553780207346,-0.014869,0.012341,-0.00069110875,0.005165792915847811,-0.12381523821336608,-0.44432115613686163,10.0,1.2464981158467643,-0.018504,0.019518,0.0031321699999999997,0.00550893363261893,-0.25962563947237643,1.0828179908630489,1.0,1.163862427687291,-0.010037,0.005676,-0.0018469025,0.002657335181247136,-0.03224415297504183,-0.23235797638620515,20.0,0.48840893027133686,0
S8,task_3,3,8.836874,8.988808,8.9096109225,0.023485506324571633,0.13143242776578745,0.2692048579308879,0.5,5.841542714717123,-0.3127,-0.191901,-0.24817884625,0.0206443978334344,-0.1651492849630699,-0.19043539038767365,25.0,5.0699587796773375,-3.955225,-3.769312,-3.8675772662499996,0.033923676187109515,0.3789081430836924,-0.21284216199860717,0.5,13.777165275861563,-0.017493,0.011395,-0.00047888749999999995,0.005099814141696121,-0.336402185606167,-0.11723788656232692,10.0,1.0710170397947463,-0.013699,0.019518,0.003706465,0.0056302475568375315,-0.07541272662845074,0.14559163702732958,1.0,1.1918540843518193,-0.011506,0.006675,-0.0019435449999999999,0.00280718591973795,-0.21042453269292682,0.21209969996558042,5.5,0.46629042661489606,0
S8,task_3,4,8.836874,8.971444,8.9055025275,0.021650716162964323,0.04483961677577664,-0.02920640532749852,0.5,3.914642801131384,-0.301323,-0.171843,-0.24780052375000003,0.020409492775591852,0.13437271334966924,0.1906845381740223,25.0,4.186658663046193,-3.955225,-3.793561,-3.87906531375,0.02676843050176478,0.1487936779174525,-0.12003839901377855,0.5,8.7041869184444,-0.017598,0.016518,-0.0004722062499999999,0.005573922465931055,-0.1996693051469801,0.22409564096445678,6.0,1.1994193910657072,-0.013699,0.016614,0.00418127,0.005165525782009029,-0.30242808267193705,-0.04707738270781148,10.0,1.0087535490564112,-0.011506,0.006675,-0.0021616025,0.0029329711926634654,-0.1668784732653786,0.04628719434326012,25.0,0.45552413050785423,0
S8,task_3,5,8.851842,8.971444,8.909604926250001,0.01957546269321141,0.14184521569025255,-0.24384439564918559,1.0,2.874690071242212,-0.3127,-0.171843,-0.2423512875,0.02204580589681048,0.077611926227119,-0.1252270080033262,25.0,4.778723779260969,-3.941454,-3.793561,-3.87050369375,0.023836364369749445,-0.015125708315243992,-0.13464030555726847,0.5,5.485270549131234,-0.017598,0.016518,-0.00105207375,0.005697826422927513,0.039078487944825574,-0.09978538630825051,11.0,0.9473477974804664,-0.013227,0.015793,0.004382635,0.004936564118572248,-0.28308328291278834,-0.22181797086797062,10.0,0.7953650926329925,-0.010874,0.005456,-0.002003105,0.002870534983060649,-0.11254873602082803,-0.30976474052577885,26.0,0.375409144533487,0
S8,task_3,6,8.83867,8.979677,8.90702036,0.020008868869588796,0.13921095860872906,0.13534250163326966,17.0,2.252623524849939,-0.3127,-0.178429,-0.24118239125,0.02313901949469064,-0.044341710685940595,-0.3024923856114281,2.5,3.606298834606968,-3.941454,-3.811823,-3.8750821025000004,0.020885144381042567,0.016155305708589075,-0.1221795899806497,1.0,3.8815718220045965,-0.019139,0.014989,-0.00097685,0.005554034861251772,-0.19205172243478036,-0.008283223062380607,11.0,1.2511853859465565,-0.017979,0.019486,0.00381938,0.005072348411298262,-0.38634922293722657,0.6893869838980171,11.0,0.8540298716281611,-0.010528,0.007144,-0.00185022625,0.00294568231146214,0.04260456344541371,-0.0683327354177039,26.0,0.35385453234084824,0
S8,task_4,1,8.831934,8.971294,8.906331245,0.023370648231488468,0.05371790414069941,-0.27612209784048947,1.0,3.5723729866632707,-0.306263,-0.186063,-0.24156728875,0.020144456170752622,-0.05694127292538128,0.010112170232674078,26.0,5.267940448929171,-3.968697,-3.782484,-3.87761708,0.028486202543092674,0.1337682570906358,-0.21658980818824158,1.0,7.608005317307171,-0.015405,0.013658,-0.00054287875,0.004912833360856894,-0.0018615532546458061,-0.3499987998505998,10.5,1.077391091051064,-0.013842,0.020706,0.0036596299999999997,0.005280042678624861,-0.1328721756977748,0.33281781318692216,1.0,1.0228007764430502,-0.010335,0.005611,-0.0019316699999999997,0.002698023295599947,-0.22114428080292695,-0.0031399352590550933,26.0,0.4341260143301295,1
S8,task_4,2,8.834179,8.971294,8.9049539075,0.02478004831944332,-0.038754220696555874,-0.3630319540884175,1.0,3.8839074152407633,-0.29833,-0.188159,-0.24285817375000002,0.018337806268159805,-0.03557154983443743,-0.2655792913238244,25.5,3.373130073049576,-3.963907,-3.782484,-3.8809530862500004,0.029235849789364957,0.30027448972892,-0.32439754226614337,1.0,8.706021045552614,-0.015405,0.01152,-0.001295325,0.005240295334413414,-0.07812557204542585,-0.5257801828450339,10.5,1.0680139192381413,-0.013842,0.020706,0.0047635025,0.005469731398340667,-0.10030450198133861,0.3678479468218496,1.0,1.3181483746046292,-0.009623,0.005646,-0.0018295499999999999,0.002685945968369431,-0.07722656412027294,-0.1426618285796759,20.5,0.3406863922135853,1
S8,task_4,3,8.835227,8.972342,8.90484932375,0.02480236022592278,-0.06646901089541205,-0.41151591502422447,30.0,4.756777641739525,-0.307311,-0.183967,-0.243682005,0.02062111121514733,-0.0888970694361316,-0.4115432739575544,24.5,3.0189434899188985,-3.960614,-3.775,-3.880696365,0.028119279262532233,0.1587583405149389,-0.16250083396126458,1.5,7.4448385525372345,-0.018617,0.015392,-0.0008857274999999997,0.005796624918066008,-0.17644887230667486,-0.2951206099260508,6.0,1.1116189668891496,-0.01332,0.020588,0.0052035200000000005,0.00500873918662172,-0.23459829068122376,0.6146323466417538,1.5,0.8946330637011729,-0.013688,0.006629,-0.0018562599999999998,0.002822979304724,-0.1572947506664028,0.4074230751923906,6.5,0.4216868060618053,1
S8,task_4,4,8.843011,8.972342,8.907692103750001,0.024033809195443515,0.0010294978294107537,-0.5555005969736908,0.5,3.451970196486069,-0.307311,-0.183967,-0.24453036625,0.020273201281423486,-0.005856948991736625,-0.26660448769559775,24.5,3.84141371955379,-3.960614,-3.775,-3.8730049737499996,0.02957339720759285,-0.10578284374419422,-0.36466772882573784,0.5,7.877319286860634,-0.018617,0.015392,-4.651249999999999e-05,0.00560023567560721,-0.30073350194573983,0.07676755795051626,10.0,1.1583491743337369,-0.01489,0.019343,0.0044493975000000005,0.005327191016567151,-0.3130598418842302,0.4684200912110854,1.0,1.155793033159819,-0.013688,0.006629,-0.0018149775,0.002783059800739781,-0.24260615061642804,0.6172331859484141,6.5,0.40135927888894707,1
S8,task_4,5,8.843011,8.973988,8.9091588625,0.024001098700967706,0.11262113818194792,-0.49202362905328023,1.0,6.288593788816587,-0.304317,-0.192949,-0.24357760874999998,0.017534306558591745,0.08946313793039208,-0.10859477453912803,24.5,3.929845544368255,-3.956423,-3.792962,-3.87109008125,0.03390023454671292,-0.0864631297170811,-0.8054515203295582,1.0,14.034061447246357,-0.014913,0.015711,-9.415249999999993e-05,0.005003971778921594,-0.03727234164770825,-0.10476487073721152,10.0,0.9945050677245338,-0.017264,0.019343,0.003334115,0.005610365829139398,-0.20932320229313744,0.5272578935465448,1.0,1.4367379550661763,-0.010045,0.005837,-0.001945095,0.002653264163436238,-0.19049768568131087,-0.10443208613911592,29.5,0.4438633532831614,1
