,timestamp,subject,excercise,datatype,X,Y,Z
1,0.01,test_calibration,cal1,vicon,,,
2,0.02,test_calibration,cal1,vicon,,,
3,0.03,test_calibration,cal1,vicon,,,
4,0.04,test_calibration,cal1,vicon,,,
5,0.05,test_calibration,cal1,vicon,,,
6,0.06,test_calibration,cal1,vicon,,,
7,0.07,test_calibration,cal1,vicon,,,
8,0.08,test_calibration,cal1,vicon,,,
9,0.09,test_calibration,cal1,vicon,,,
10,0.1,test_calibration,cal1,vicon,,,
11,0.11,test_calibration,cal1,vicon,,,
12,0.12,test_calibration,cal1,vicon,,,
13,0.13,test_calibration,cal1,vicon,,,
14,0.14,test_calibration,cal1,vicon,,,
15,0.15,test_calibration,cal1,vicon,,,
16,0.16,test_calibration,cal1,vicon,,,
17,0.17,test_calibration,cal1,vicon,,,
18,0.18,test_calibration,cal1,vicon,,,
19,0.19,test_calibration,cal1,vicon,,,
20,0.2,test_calibration,cal1,vicon,,,
21,0.21,test_calibration,cal1,vicon,,,
22,0.22,test_calibration,cal1,vicon,,,
23,0.23,test_calibration,cal1,vicon,,,
24,0.24,test_calibration,cal1,vicon,,,
25,0.25,test_calibration,cal1,vicon,,,
26,0.26,test_calibration,cal1,vicon,,,
27,0.27,test_calibration,cal1,vicon,,,
28,0.28,test_calibration,cal1,vicon,,,
29,0.29,test_calibration,cal1,vicon,,,
30,0.3,test_calibration,cal1,vicon,,,
31,0.31,test_calibration,cal1,vicon,,,
32,0.32,test_calibration,cal1,vicon,,,
33,0.33,test_calibration,cal1,vicon,,,
34,0.34,test_calibration,cal1,vicon,,,
35,0.35,test_calibration,cal1,vicon,,,
36,0.36,test_calibration,cal1,vicon,,,
37,0.37,test_calibration,cal1,vicon,,,
38,0.38,test_calibration,cal1,vicon,,,
39,0.39,test_calibration,cal1,vicon,,,
40,0.4,test_calibration,cal1,vicon,,,
41,0.41,test_calibration,cal1,vicon,,,
42,0.42,test_calibration,cal1,vicon,,,
43,0.43,test_calibration,cal1,vicon,,,
44,0.44,test_calibration,cal1,vicon,,,
45,0.45,test_calibration,cal1,vicon,,,
46,0.46,test_calibration,cal1,vicon,,,
47,0.47,test_calibration,cal1,vicon,,,
48,0.48,test_calibration,cal1,vicon,,,
49,0.49,test_calibration,cal1,vicon,,,
50,0.5,test_calibration,cal1,vicon,,,
51,0.51,test_calibration,cal1,vicon,,,
52,0.52,test_calibration,cal1,vicon,,,
53,0.53,test_calibration,cal1,vicon,,,
54,0.54,test_calibration,cal1,vicon,,,
55,0.55,test_calibration,cal1,vicon,,,
56,0.56,test_calibration,cal1,vicon,,,
57,0.57,test_calibration,cal1,vicon,,,
58,0.58,test_calibration,cal1,vicon,,,
59,0.59,test_calibration,cal1,vicon,,,
60,0.6,test_calibration,cal1,vicon,,,
61,0.61,test_calibration,cal1,vicon,,,
62,0.62,test_calibration,cal1,vicon,,,
63,0.63,test_calibration,cal1,vicon,,,
64,0.64,test_calibration,cal1,vicon,,,
65,0.65,test_calibration,cal1,vicon,,,
66,0.66,test_calibration,cal1,vicon,,,
67,0.67,test_calibration,cal1,vicon,,,
68,0.68,test_calibration,cal1,vicon,,,
69,0.69,test_calibration,cal1,vicon,,,
70,0.7,test_calibration,cal1,vicon,,,
71,0.71,test_calibration,cal1,vicon,,,
72,0.72,test_calibration,cal1,vicon,,,
73,0.73,test_calibration,cal1,vicon,,,
74,0.74,test_calibration,cal1,vicon,,,
75,0.75,test_calibration,cal1,vicon,,,
76,0.76,test_calibration,cal1,vicon,,,
77,0.77,test_calibration,cal1,vicon,,,
78,0.78,test_calibration,cal1,vicon,,,
79,0.79,test_calibration,cal1,vicon,,,
80,0.8,test_calibration,cal1,vicon,,,
81,0.81,test_calibration,cal1,vicon,,,
82,0.82,test_calibration,cal1,vicon,,,
83,0.83,test_calibration,cal1,vicon,,,
84,0.84,test_calibration,cal1,vicon,,,
85,0.85,test_calibration,cal1,vicon,,,
86,0.86,test_calibration,cal1,vicon,,,
87,0.87,test_calibration,cal1,vicon,,,
88,0.88,test_calibration,cal1,vicon,,,
89,0.89,test_calibration,cal1,vicon,,,
90,0.9,test_calibration,cal1,vicon,,,
91,0.91,test_calibration,cal1,vicon,,,
92,0.92,test_calibration,cal1,vicon,,,
93,0.93,test_calibration,cal1,vicon,,,
94,0.94,test_calibration,cal1,vicon,,,
95,0.95,test_calibration,cal1,vicon,,,
96,0.96,test_calibration,cal1,vicon,,,
97,0.97,test_calibration,cal1,vicon,,,
98,0.98,test_calibration,cal1,vicon,,,
99,0.99,test_calibration,cal1,vicon,,,
100,1.0,test_calibration,cal1,vicon,,,
101,1.01,test_calibration,cal1,vicon,,,
102,1.02,test_calibration,cal1,vicon,,,
103,1.03,test_calibration,cal1,vicon,,,
104,1.04,test_calibration,cal1,vicon,,,
105,1.05,test_calibration,cal1,vicon,,,
106,1.06,test_calibration,cal1,vicon,,,
107,1.07,test_calibration,cal1,vicon,,,
108,1.08,test_calibration,cal1,vicon,,,
109,1.09,test_calibration,cal1,vicon,,,
110,1.1,test_calibration,cal1,vicon,,,
111,1.11,test_calibration,cal1,vicon,,,
112,1.12,test_calibration,cal1,vicon,,,
113,1.13,test_calibration,cal1,vicon,,,
114,1.14,test_calibration,cal1,vicon,,,
115,1.15,test_calibration,cal1,vicon,,,
116,1.16,test_calibration,cal1,vicon,,,
117,1.17,test_calibration,cal1,vicon,,,
118,1.18,test_calibration,cal1,vicon,,,
119,1.19,test_calibration,cal1,vicon,,,
120,1.2,test_calibration,cal1,vicon,,,
121,1.21,test_calibration,cal1,vicon,,,
122,1.22,test_calibration,cal1,vicon,,,
123,1.23,test_calibration,cal1,vicon,,,
124,1.24,test_calibration,cal1,vicon,,,
125,1.25,test_calibration,cal1,vicon,,,
126,1.26,test_calibration,cal1,vicon,,,
127,1.27,test_calibration,cal1,vicon,,,
128,1.28,test_calibration,cal1,vicon,,,
129,1.29,test_calibration,cal1,vicon,,,
130,1.3,test_calibration,cal1,vicon,,,
131,1.31,test_calibration,cal1,vicon,,,
132,1.32,test_calibration,cal1,vicon,,,
133,1.33,test_calibration,cal1,vicon,,,
134,1.34,test_calibration,cal1,vicon,,,
135,1.35,test_calibration,cal1,vicon,,,
136,1.36,test_calibration,cal1,vicon,,,
137,1.37,test_calibration,cal1,vicon,,,
138,1.38,test_calibration,cal1,vicon,,,
139,1.39,test_calibration,cal1,vicon,,,
140,1.4,test_calibration,cal1,vicon,,,
141,1.41,test_calibration,cal1,vicon,,,
142,1.42,test_calibration,cal1,vicon,,,
143,1.43,test_calibration,cal1,vicon,,,
144,1.44,test_calibration,cal1,vicon,,,
145,1.45,test_calibration,cal1,vicon,,,
146,1.46,test_calibration,cal1,vicon,,,
147,1.47,test_calibration,cal1,vicon,,,
148,1.48,test_calibration,cal1,vicon,,,
149,1.49,test_calibration,cal1,vicon,,,
150,1.5,test_calibration,cal1,vicon,,,
151,1.51,test_calibration,cal1,vicon,,,
152,1.52,test_calibration,cal1,vicon,,,
153,1.53,test_calibration,cal1,vicon,,,
154,1.54,test_calibration,cal1,vicon,,,
155,1.55,test_calibration,cal1,vicon,,,
156,1.56,test_calibration,cal1,vicon,,,
157,1.57,test_calibration,cal1,vicon,,,
158,1.58,test_calibration,cal1,vicon,,,
159,1.59,test_calibration,cal1,vicon,,,
160,1.6,test_calibration,cal1,vicon,,,
161,1.61,test_calibration,cal1,vicon,,,
162,1.62,test_calibration,cal1,vicon,,,
163,1.63,test_calibration,cal1,vicon,,,
164,1.64,test_calibration,cal1,vicon,,,
165,1.65,test_calibration,cal1,vicon,,,
166,1.66,test_calibration,cal1,vicon,,,
167,1.67,test_calibration,cal1,vicon,,,
168,1.68,test_calibration,cal1,vicon,,,
169,1.69,test_calibration,cal1,vicon,,,
170,1.7,test_calibration,cal1,vicon,,,
171,1.71,test_calibration,cal1,vicon,,,
172,1.72,test_calibration,cal1,vicon,,,
173,1.73,test_calibration,cal1,vicon,,,
174,1.74,test_calibration,cal1,vicon,,,
175,1.75,test_calibration,cal1,vicon,,,
176,1.76,test_calibration,cal1,vicon,,,
177,1.77,test_calibration,cal1,vicon,,,
178,1.78,test_calibration,cal1,vicon,,,
179,1.79,test_calibration,cal1,vicon,,,
180,1.8,test_calibration,cal1,vicon,,,
181,1.81,test_calibration,cal1,vicon,,,
182,1.82,test_calibration,cal1,vicon,,,
183,1.83,test_calibration,cal1,vicon,,,
184,1.84,test_calibration,cal1,vicon,,,
185,1.85,test_calibration,cal1,vicon,,,
186,1.86,test_calibration,cal1,vicon,,,
187,1.87,test_calibration,cal1,vicon,,,
188,1.88,test_calibration,cal1,vicon,,,
189,1.89,test_calibration,cal1,vicon,,,
190,1.9,test_calibration,cal1,vicon,,,
191,1.91,test_calibration,cal1,vicon,,,
192,1.92,test_calibration,cal1,vicon,,,
193,1.93,test_calibration,cal1,vicon,,,
194,1.94,test_calibration,cal1,vicon,,,
195,1.95,test_calibration,cal1,vicon,,,
196,1.96,test_calibration,cal1,vicon,,,
197,1.97,test_calibration,cal1,vicon,,,
198,1.98,test_calibration,cal1,vicon,,,
199,1.99,test_calibration,cal1,vicon,,,
200,2.0,test_calibration,cal1,vicon,,,
201,2.01,test_calibration,cal1,vicon,,,
202,2.02,test_calibration,cal1,vicon,,,
203,2.03,test_calibration,cal1,vicon,,,
204,2.04,test_calibration,cal1,vicon,,,
205,2.05,test_calibration,cal1,vicon,,,
206,2.06,test_calibration,cal1,vicon,,,
207,2.07,test_calibration,cal1,vicon,,,
208,2.08,test_calibration,cal1,vicon,,,
209,2.09,test_calibration,cal1,vicon,,,
210,2.1,test_calibration,cal1,vicon,,,
211,2.11,test_calibration,cal1,vicon,,,
212,2.12,test_calibration,cal1,vicon,,,
213,2.13,test_calibration,cal1,vicon,,,
214,2.14,test_calibration,cal1,vicon,,,
215,2.15,test_calibration,cal1,vicon,,,
216,2.16,test_calibration,cal1,vicon,,,
217,2.17,test_calibration,cal1,vicon,,,
218,2.18,test_calibration,cal1,vicon,,,
219,2.19,test_calibration,cal1,vicon,,,
220,2.2,test_calibration,cal1,vicon,,,
221,2.21,test_calibration,cal1,vicon,,,
222,2.22,test_calibration,cal1,vicon,,,
223,2.23,test_calibration,cal1,vicon,,,
224,2.24,test_calibration,cal1,vicon,,,
225,2.25,test_calibration,cal1,vicon,,,
226,2.26,test_calibration,cal1,vicon,,,
227,2.27,test_calibration,cal1,vicon,,,
228,2.28,test_calibration,cal1,vicon,,,
229,2.29,test_calibration,cal1,vicon,,,
230,2.3,test_calibration,cal1,vicon,,,
231,2.31,test_calibration,cal1,vicon,,,
232,2.32,test_calibration,cal1,vicon,,,
233,2.33,test_calibration,cal1,vicon,,,
234,2.34,test_calibration,cal1,vicon,,,
235,2.35,test_calibration,cal1,vicon,,,
236,2.36,test_calibration,cal1,vicon,,,
237,2.37,test_calibration,cal1,vicon,,,
238,2.38,test_calibration,cal1,vicon,,,
239,2.39,test_calibration,cal1,vicon,,,
240,2.4,test_calibration,cal1,vicon,,,
241,2.41,test_calibration,cal1,vicon,,,
242,2.42,test_calibration,cal1,vicon,,,
243,2.43,test_calibration,cal1,vicon,,,
244,2.44,test_calibration,cal1,vicon,,,
245,2.45,test_calibration,cal1,vicon,,,
246,2.46,test_calibration,cal1,vicon,,,
247,2.47,test_calibration,cal1,vicon,,,
248,2.48,test_calibration,cal1,vicon,,,
249,2.49,test_calibration,cal1,vicon,,,
250,2.5,test_calibration,cal1,vicon,,,
251,2.51,test_calibration,cal1,vicon,,,
252,2.52,test_calibration,cal1,vicon,,,
253,2.53,test_calibration,cal1,vicon,,,
254,2.54,test_calibration,cal1,vicon,,,
255,2.55,test_calibration,cal1,vicon,,,
256,2.56,test_calibration,cal1,vicon,,,
257,2.57,test_calibration,cal1,vicon,,,
258,2.58,test_calibration,cal1,vicon,,,
259,2.59,test_calibration,cal1,vicon,,,
260,2.6,test_calibration,cal1,vicon,,,
261,2.61,test_calibration,cal1,vicon,,,
262,2.62,test_calibration,cal1,vicon,,,
263,2.63,test_calibration,cal1,vicon,,,
264,2.64,test_calibration,cal1,vicon,,,
265,2.65,test_calibration,cal1,vicon,,,
266,2.66,test_calibration,cal1,vicon,,,
267,2.67,test_calibration,cal1,vicon,,,
268,2.68,test_calibration,cal1,vicon,,,
269,2.69,test_calibration,cal1,vicon,,,
270,2.7,test_calibration,cal1,vicon,,,
271,2.71,test_calibration,cal1,vicon,,,
272,2.72,test_calibration,cal1,vicon,,,
273,2.73,test_calibration,cal1,vicon,,,
274,2.74,test_calibration,cal1,vicon,,,
275,2.75,test_calibration,cal1,vicon,,,
276,2.76,test_calibration,cal1,vicon,,,
277,2.77,test_calibration,cal1,vicon,,,
278,2.78,test_calibration,cal1,vicon,,,
279,2.79,test_calibration,cal1,vicon,,,
280,2.8,test_calibration,cal1,vicon,,,
281,2.81,test_calibration,cal1,vicon,,,
282,2.82,test_calibration,cal1,vicon,,,
283,2.83,test_calibration,cal1,vicon,,,
284,2.84,test_calibration,cal1,vicon,,,
285,2.85,test_calibration,cal1,vicon,,,
286,2.86,test_calibration,cal1,vicon,,,
287,2.87,test_calibration,cal1,vicon,,,
288,2.88,test_calibration,cal1,vicon,,,
289,2.89,test_calibration,cal1,vicon,,,
290,2.9,test_calibration,cal1,vicon,,,
291,2.91,test_calibration,cal1,vicon,,,
292,2.92,test_calibration,cal1,vicon,,,
293,2.93,test_calibration,cal1,vicon,,,
294,2.94,test_calibration,cal1,vicon,,,
295,2.95,test_calibration,cal1,vicon,,,
296,2.96,test_calibration,cal1,vicon,,,
297,2.97,test_calibration,cal1,vicon,,,
298,2.98,test_calibration,cal1,vicon,,,
299,2.99,test_calibration,cal1,vicon,,,
300,3.0,test_calibration,cal1,vicon,,,
301,3.01,test_calibration,cal1,vicon,,,
302,3.02,test_calibration,cal1,vicon,,,
303,3.03,test_calibration,cal1,vicon,,,
304,3.04,test_calibration,cal1,vicon,,,
305,3.05,test_calibration,cal1,vicon,,,
306,3.06,test_calibration,cal1,vicon,,,
307,3.07,test_calibration,cal1,vicon,,,
308,3.08,test_calibration,cal1,vicon,,,
309,3.09,test_calibration,cal1,vicon,,,
310,3.1,test_calibration,cal1,vicon,,,
311,3.11,test_calibration,cal1,vicon,,,
312,3.12,test_calibration,cal1,vicon,,,
313,3.13,test_calibration,cal1,vicon,,,
314,3.14,test_calibration,cal1,vicon,,,
315,3.15,test_calibration,cal1,vicon,,,
316,3.16,test_calibration,cal1,vicon,,,
317,3.17,test_calibration,cal1,vicon,,,
318,3.18,test_calibration,cal1,vicon,,,
319,3.19,test_calibration,cal1,vicon,,,
320,3.2,test_calibration,cal1,vicon,,,
321,3.21,test_calibration,cal1,vicon,,,
322,3.22,test_calibration,cal1,vicon,,,
323,3.23,test_calibration,cal1,vicon,,,
324,3.24,test_calibration,cal1,vicon,,,
325,3.25,test_calibration,cal1,vicon,,,
326,3.26,test_calibration,cal1,vicon,,,
327,3.27,test_calibration,cal1,vicon,,,
328,3.28,test_calibration,cal1,vicon,,,
329,3.29,test_calibration,cal1,vicon,,,
330,3.3,test_calibration,cal1,vicon,,,
331,3.31,test_calibration,cal1,vicon,,,
332,3.32,test_calibration,cal1,vicon,,,
333,3.33,test_calibration,cal1,vicon,,,
334,3.34,test_calibration,cal1,vicon,,,
335,3.35,test_calibration,cal1,vicon,,,
336,3.36,test_calibration,cal1,vicon,,,
337,3.37,test_calibration,cal1,vicon,,,
338,3.38,test_calibration,cal1,vicon,,,
339,3.39,test_calibration,cal1,vicon,,,
340,3.4,test_calibration,cal1,vicon,,,
341,3.41,test_calibration,cal1,vicon,,,
342,3.42,test_calibration,cal1,vicon,,,
343,3.43,test_calibration,cal1,vicon,,,
344,3.44,test_calibration,cal1,vicon,,,
345,3.45,test_calibration,cal1,vicon,,,
346,3.46,test_calibration,cal1,vicon,,,
347,3.47,test_calibration,cal1,vicon,,,
348,3.48,test_calibration,cal1,vicon,,,
349,3.49,test_calibration,cal1,vicon,,,
350,3.5,test_calibration,cal1,vicon,,,
351,3.51,test_calibration,cal1,vicon,,,
352,3.52,test_calibration,cal1,vicon,,,
353,3.53,test_calibration,cal1,vicon,,,
354,3.54,test_calibration,cal1,vicon,,,
355,3.55,test_calibration,cal1,vicon,,,
356,3.56,test_calibration,cal1,vicon,,,
357,3.57,test_calibration,cal1,vicon,,,
358,3.58,test_calibration,cal1,vicon,,,
359,3.59,test_calibration,cal1,vicon,,,
360,3.6,test_calibration,cal1,vicon,,,
361,3.61,test_calibration,cal1,vicon,,,
362,3.62,test_calibration,cal1,vicon,,,
363,3.63,test_calibration,cal1,vicon,,,
364,3.64,test_calibration,cal1,vicon,,,
365,3.65,test_calibration,cal1,vicon,,,
366,3.66,test_calibration,cal1,vicon,,,
367,3.67,test_calibration,cal1,vicon,,,
368,3.68,test_calibration,cal1,vicon,,,
369,3.69,test_calibration,cal1,vicon,,,
370,3.7,test_calibration,cal1,vicon,,,
371,3.71,test_calibration,cal1,vicon,,,
372,3.72,test_calibration,cal1,vicon,,,
373,3.73,test_calibration,cal1,vicon,,,
374,3.74,test_calibration,cal1,vicon,,,
375,3.75,test_calibration,cal1,vicon,,,
376,3.76,test_calibration,cal1,vicon,,,
377,3.77,test_calibration,cal1,vicon,,,
378,3.78,test_calibration,cal1,vicon,,,
379,3.79,test_calibration,cal1,vicon,,,
380,3.8,test_calibration,cal1,vicon,,,
381,3.81,test_calibration,cal1,vicon,,,
382,3.82,test_calibration,cal1,vicon,,,
383,3.83,test_calibration,cal1,vicon,,,
384,3.84,test_calibration,cal1,vicon,,,
385,3.85,test_calibration,cal1,vicon,,,
386,3.86,test_calibration,cal1,vicon,,,
387,3.87,test_calibration,cal1,vicon,,,
388,3.88,test_calibration,cal1,vicon,,,
389,3.89,test_calibration,cal1,vicon,,,
390,3.9,test_calibration,cal1,vicon,,,
391,3.91,test_calibration,cal1,vicon,,,
392,3.92,test_calibration,cal1,vicon,,,
393,3.93,test_calibration,cal1,vicon,,,
394,3.94,test_calibration,cal1,vicon,,,
395,3.95,test_calibration,cal1,vicon,,,
396,3.96,test_calibration,cal1,vicon,,,
397,3.97,test_calibration,cal1,vicon,,,
398,3.98,test_calibration,cal1,vicon,,,
399,3.99,test_calibration,cal1,vicon,,,
400,4.0,test_calibration,cal1,vicon,,,
401,4.01,test_calibration,cal1,vicon,,,
402,4.02,test_calibration,cal1,vicon,,,
403,4.03,test_calibration,cal1,vicon,,,
404,4.04,test_calibration,cal1,vicon,,,
405,4.05,test_calibration,cal1,vicon,,,
406,4.06,test_calibration,cal1,vicon,,,
407,4.07,test_calibration,cal1,vicon,,,
408,4.08,test_calibration,cal1,vicon,,,
409,4.09,test_calibration,cal1,vicon,,,
410,4.1,test_calibration,cal1,vicon,,,
411,4.11,test_calibration,cal1,vicon,,,
412,4.12,test_calibration,cal1,vicon,,,
413,4.13,test_calibration,cal1,vicon,,,
414,4.14,test_calibration,cal1,vicon,,,
415,4.15,test_calibration,cal1,vicon,,,
416,4.16,test_calibration,cal1,vicon,,,
417,4.17,test_calibration,cal1,vicon,,,
418,4.18,test_calibration,cal1,vicon,,,
419,4.19,test_calibration,cal1,vicon,,,
420,4.2,test_calibration,cal1,vicon,,,
421,4.21,test_calibration,cal1,vicon,,,
422,4.22,test_calibration,cal1,vicon,,,
423,4.23,test_calibration,cal1,vicon,,,
424,4.24,test_calibration,cal1,vicon,,,
425,4.25,test_calibration,cal1,vicon,,,
426,4.26,test_calibration,cal1,vicon,,,
427,4.27,test_calibration,cal1,vicon,,,
428,4.28,test_calibration,cal1,vicon,,,
429,4.29,test_calibration,cal1,vicon,,,
430,4.3,test_calibration,cal1,vicon,,,
431,4.31,test_calibration,cal1,vicon,,,
432,4.32,test_calibration,cal1,vicon,,,
433,4.33,test_calibration,cal1,vicon,,,
434,4.34,test_calibration,cal1,vicon,,,
435,4.35,test_calibration,cal1,vicon,,,
436,4.36,test_calibration,cal1,vicon,,,
437,4.37,test_calibration,cal1,vicon,,,
438,4.38,test_calibration,cal1,vicon,,,
439,4.39,test_calibration,cal1,vicon,,,
440,4.4,test_calibration,cal1,vicon,,,
441,4.41,test_calibration,cal1,vicon,,,
442,4.42,test_calibration,cal1,vicon,,,
443,4.43,test_calibration,cal1,vicon,,,
444,4.44,test_calibration,cal1,vicon,,,
445,4.45,test_calibration,cal1,vicon,,,
446,4.46,test_calibration,cal1,vicon,,,
447,4.47,test_calibration,cal1,vicon,,,
448,4.48,test_calibration,cal1,vicon,,,
449,4.49,test_calibration,cal1,vicon,,,
450,4.5,test_calibration,cal1,vicon,,,
451,4.51,test_calibration,cal1,vicon,,,
452,4.52,test_calibration,cal1,vicon,,,
453,4.53,test_calibration,cal1,vicon,,,
454,4.54,test_calibration,cal1,vicon,,,
455,4.55,test_calibration,cal1,vicon,,,
456,4.56,test_calibration,cal1,vicon,,,
457,4.57,test_calibration,cal1,vicon,,,
458,4.58,test_calibration,cal1,vicon,,,
459,4.59,test_calibration,cal1,vicon,,,
460,4.6,test_calibration,cal1,vicon,,,
461,4.61,test_calibration,cal1,vicon,,,
462,4.62,test_calibration,cal1,vicon,,,
463,4.63,test_calibration,cal1,vicon,,,
464,4.64,test_calibration,cal1,vicon,,,
465,4.65,test_calibration,cal1,vicon,,,
466,4.66,test_calibration,cal1,vicon,,,
467,4.67,test_calibration,cal1,vicon,,,
468,4.68,test_calibration,cal1,vicon,,,
469,4.69,test_calibration,cal1,vicon,,,
470,4.7,test_calibration,cal1,vicon,,,
471,4.71,test_calibration,cal1,vicon,,,
472,4.72,test_calibration,cal1,vicon,,,
473,4.73,test_calibration,cal1,vicon,,,
474,4.74,test_calibration,cal1,vicon,,,
475,4.75,test_calibration,cal1,vicon,,,
476,4.76,test_calibration,cal1,vicon,,,
477,4.77,test_calibration,cal1,vicon,,,
478,4.78,test_calibration,cal1,vicon,,,
479,4.79,test_calibration,cal1,vicon,,,
480,4.8,test_calibration,cal1,vicon,,,
481,4.81,test_calibration,cal1,vicon,,,
482,4.82,test_calibration,cal1,vicon,,,
483,4.83,test_calibration,cal1,vicon,,,
484,4.84,test_calibration,cal1,vicon,,,
485,4.85,test_calibration,cal1,vicon,,,
486,4.86,test_calibration,cal1,vicon,,,
487,4.87,test_calibration,cal1,vicon,,,
488,4.88,test_calibration,cal1,vicon,,,
489,4.89,test_calibration,cal1,vicon,,,
490,4.9,test_calibration,cal1,vicon,,,
491,4.91,test_calibration,cal1,vicon,,,
492,4.92,test_calibration,cal1,vicon,,,
493,4.93,test_calibration,cal1,vicon,,,
494,4.94,test_calibration,cal1,vicon,,,
495,4.95,test_calibration,cal1,vicon,,,
496,4.96,test_calibration,cal1,vicon,,,
497,4.97,test_calibration,cal1,vicon,,,
498,4.98,test_calibration,cal1,vicon,,,
499,4.99,test_calibration,cal1,vicon,,,
500,5.0,test_calibration,cal1,vicon,,,
501,5.01,test_calibration,cal1,vicon,,,
502,5.02,test_calibration,cal1,vicon,,,
503,5.03,test_calibration,cal1,vicon,,,
504,5.04,test_calibration,cal1,vicon,,,
505,5.05,test_calibration,cal1,vicon,,,
506,5.06,test_calibration,cal1,vicon,,,
507,5.07,test_calibration,cal1,vicon,,,
508,5.08,test_calibration,cal1,vicon,,,
509,5.09,test_calibration,cal1,vicon,,,
510,5.1,test_calibration,cal1,vicon,,,
511,5.11,test_calibration,cal1,vicon,,,
512,5.12,test_calibration,cal1,vicon,,,
513,5.13,test_calibration,cal1,vicon,,,
514,5.14,test_calibration,cal1,vicon,,,
515,5.15,test_calibration,cal1,vicon,,,
516,5.16,test_calibration,cal1,vicon,,,
517,5.17,test_calibration,cal1,vicon,,,
518,5.18,test_calibration,cal1,vicon,,,
519,5.19,test_calibration,cal1,vicon,,,
520,5.2,test_calibration,cal1,vicon,,,
521,5.21,test_calibration,cal1,vicon,,,
522,5.22,test_calibration,cal1,vicon,,,
523,5.23,test_calibration,cal1,vicon,,,
524,5.24,test_calibration,cal1,vicon,,,
525,5.25,test_calibration,cal1,vicon,,,
526,5.26,test_calibration,cal1,vicon,,,
527,5.27,test_calibration,cal1,vicon,,,
528,5.28,test_calibration,cal1,vicon,,,
529,5.29,test_calibration,cal1,vicon,,,
530,5.3,test_calibration,cal1,vicon,,,
531,5.31,test_calibration,cal1,vicon,,,
532,5.32,test_calibration,cal1,vicon,,,
533,5.33,test_calibration,cal1,vicon,,,
534,5.34,test_calibration,cal1,vicon,,,
535,5.35,test_calibration,cal1,vicon,,,
536,5.36,test_calibration,cal1,vicon,,,
537,5.37,test_calibration,cal1,vicon,,,
538,5.38,test_calibration,cal1,vicon,,,
539,5.39,test_calibration,cal1,vicon,,,
540,5.4,test_calibration,cal1,vicon,,,
541,5.41,test_calibration,cal1,vicon,,,
542,5.42,test_calibration,cal1,vicon,,,
543,5.43,test_calibration,cal1,vicon,,,
544,5.44,test_calibration,cal1,vicon,,,
545,5.45,test_calibration,cal1,vicon,,,
546,5.46,test_calibration,cal1,vicon,,,
547,5.47,test_calibration,cal1,vicon,,,
548,5.48,test_calibration,cal1,vicon,,,
549,5.49,test_calibration,cal1,vicon,,,
550,5.5,test_calibration,cal1,vicon,,,
551,5.51,test_calibration,cal1,vicon,,,
552,5.52,test_calibration,cal1,vicon,,,
553,5.53,test_calibration,cal1,vicon,,,
554,5.54,test_calibration,cal1,vicon,,,
555,5.55,test_calibration,cal1,vicon,,,
556,5.56,test_calibration,cal1,vicon,,,
557,5.57,test_calibration,cal1,vicon,,,
558,5.58,test_calibration,cal1,vicon,,,
559,5.59,test_calibration,cal1,vicon,,,
560,5.6,test_calibration,cal1,vicon,,,
561,5.61,test_calibration,cal1,vicon,,,
562,5.62,test_calibration,cal1,vicon,,,
563,5.63,test_calibration,cal1,vicon,,,
564,5.64,test_calibration,cal1,vicon,,,
565,5.65,test_calibration,cal1,vicon,,,
566,5.66,test_calibration,cal1,vicon,,,
567,5.67,test_calibration,cal1,vicon,,,
568,5.68,test_calibration,cal1,vicon,,,
569,5.69,test_calibration,cal1,vicon,,,
570,5.7,test_calibration,cal1,vicon,,,
571,5.71,test_calibration,cal1,vicon,,,
572,5.72,test_calibration,cal1,vicon,,,
573,5.73,test_calibration,cal1,vicon,,,
574,5.74,test_calibration,cal1,vicon,,,
575,5.75,test_calibration,cal1,vicon,,,
576,5.76,test_calibration,cal1,vicon,,,
577,5.77,test_calibration,cal1,vicon,,,
578,5.78,test_calibration,cal1,vicon,,,
579,5.79,test_calibration,cal1,vicon,,,
580,5.8,test_calibration,cal1,vicon,,,
581,5.81,test_calibration,cal1,vicon,,,
582,5.82,test_calibration,cal1,vicon,,,
583,5.83,test_calibration,cal1,vicon,,,
584,5.84,test_calibration,cal1,vicon,,,
585,5.85,test_calibration,cal1,vicon,,,
586,5.86,test_calibration,cal1,vicon,,,
587,5.87,test_calibration,cal1,vicon,,,
588,5.88,test_calibration,cal1,vicon,,,
589,5.89,test_calibration,cal1,vicon,,,
590,5.9,test_calibration,cal1,vicon,,,
591,5.91,test_calibration,cal1,vicon,,,
592,5.92,test_calibration,cal1,vicon,,,
593,5.93,test_calibration,cal1,vicon,,,
594,5.94,test_calibration,cal1,vicon,,,
595,5.95,test_calibration,cal1,vicon,,,
596,5.96,test_calibration,cal1,vicon,,,
597,5.97,test_calibration,cal1,vicon,,,
598,5.98,test_calibration,cal1,vicon,,,
599,5.99,test_calibration,cal1,vicon,,,
600,6.0,test_calibration,cal1,vicon,,,
601,6.01,test_calibration,cal1,vicon,,,
602,6.02,test_calibration,cal1,vicon,,,
603,6.03,test_calibration,cal1,vicon,,,
604,6.04,test_calibration,cal1,vicon,,,
605,6.05,test_calibration,cal1,vicon,,,
606,6.06,test_calibration,cal1,vicon,,,
607,6.07,test_calibration,cal1,vicon,,,
